

*******************************************************************************
Ephemeris / WWW_USER Sun Jan 11 21:45:37 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: OCO-2 (spacecraft) (-140059)    {source: OCO-2}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Feb-02 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Feb-09 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260109.p260407
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JAN-09. PREDICTS-> 2026-APR-06
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460342.577083333, A.D. 2024-Feb-02 01:51:00.0000, -4.185293356197175E+02, -1.585502908642394E+03, -6.896587210623323E+03,  6.815183106302728E+00, -3.087728422558350E+00,  2.956146013966562E-01,
2460342.577777778, A.D. 2024-Feb-02 01:52:00.0000, -9.051895646779498E+00, -1.767452647069781E+03, -6.865013210115060E+03,  6.829468851834680E+00, -2.975221049587425E+00,  7.564950928877782E-01,
2460342.578472222, A.D. 2024-Feb-02 01:53:00.0000,  4.004618964241776E+02, -1.942292146039934E+03, -6.805868812386299E+03,  6.816394552160626E+00, -2.850800129243956E+00,  1.214319681675927E+00,
2460342.579166667, A.D. 2024-Feb-02 01:54:00.0000,  8.083715005892296E+02, -2.109321190092171E+03, -6.719391837577746E+03,  6.776013876951236E+00, -2.714960034091748E+00,  1.667275475728773E+00,
2460342.579861111, A.D. 2024-Feb-02 01:55:00.0000,  1.213042743629096E+03, -2.267870551141772E+03, -6.605928353161201E+03,  6.708485314633721E+00, -2.568238952638012E+00,  2.113568341815020E+00,
2460342.580555555, A.D. 2024-Feb-02 01:56:00.0000,  1.612854095362710E+03, -2.417304562389759E+03, -6.465931359327204E+03,  6.614071663425364E+00, -2.411217021868350E+00,  2.551429190688923E+00,
2460342.581250000, A.D. 2024-Feb-02 01:57:00.0000,  2.006202906328659E+03, -2.557023576738884E+03, -6.299959098358963E+03,  6.493139258989739E+00, -2.244514348757964E+00,  2.979120218849846E+00,
2460342.581944444, A.D. 2024-Feb-02 01:58:00.0000,  2.391511591037724E+03, -2.686466302999002E+03, -6.108672990478088E+03,  6.346156932398729E+00, -2.068788917061907E+00,  3.394941109955411E+00,
2460342.582638889, A.D. 2024-Feb-02 01:59:00.0000,  2.767233740140591E+03, -2.805112012797671E+03, -5.892835198655237E+03,  6.173694688431496E+00, -1.884734374775007E+00,  3.797235195936246E+00,
2460342.583333333, A.D. 2024-Feb-02 02:00:00.0000,  3.131860144397113E+03, -2.912482610908271E+03, -5.653305824905895E+03,  5.976422091005454E+00, -1.693077696994412E+00,  4.184395574596961E+00,
2460342.584027778, A.D. 2024-Feb-02 02:01:00.0000,  3.483924712361646E+03, -3.008144561352764E+03, -5.391039740955804E+03,  5.755106340042871E+00, -1.494576718882890E+00,  4.554871176149305E+00,
2460342.584722222, A.D. 2024-Feb-02 02:02:00.0000,  3.822010262747519E+03, -3.091710661347489E+03, -5.107083056745038E+03,  5.510610022365923E+00, -1.290017533855021E+00,  4.907172766413745E+00,
2460342.585416667, A.D. 2024-Feb-02 02:03:00.0000,  4.144754171372023E+03, -3.162841654899150E+03, -4.802569231127091E+03,  5.243888518424400E+00, -1.080211753060247E+00,  5.239878869331683E+00,
2460342.586111111, A.D. 2024-Feb-02 02:04:00.0000,  4.450853851505572E+03, -3.221247677668492E+03, -4.478714830313759E+03,  4.955987046861718E+00, -8.659936236839518E-01,  5.551641586193910E+00,
2460342.586805556, A.D. 2024-Feb-02 02:05:00.0000,  4.739072045414861E+03, -3.266689524629992E+03, -4.136814941119118E+03,  4.648037330152554E+00, -6.482170054948759E-01,  5.841192283821567E+00,
2460342.587500000, A.D. 2024-Feb-02 02:06:00.0000,  5.008241903956113E+03, -3.298979732090990E+03, -3.778238247860658E+03,  4.321253866806248E+00, -4.277522073825137E-01,  6.107347119038496E+00,
2460342.588194444, A.D. 2024-Feb-02 02:07:00.0000,  5.257271830306317E+03, -3.317983465817412E+03, -3.404421783856160E+03,  3.976929798884429E+00, -2.054826882806000E-01,  6.349012362357579E+00,
2460342.588888889, A.D. 2024-Feb-02 02:08:00.0000,  5.485150063370291E+03, -3.323619207361496E+03, -3.016865370783020E+03,  3.616432367764232E+00,  1.769837021726284E-02,  6.565189480054382E+00,
2460342.589583333, A.D. 2024-Feb-02 02:09:00.0000,  5.690948976126522E+03, -3.315859231214415E+03, -2.617125761690851E+03,  3.241197956078380E+00,  2.408916091719266E-01,  6.754979930894652E+00,
2460342.590277778, A.D. 2024-Feb-02 02:10:00.0000,  5.873829064214916E+03, -3.294729866118514E+03, -2.206810506133313E+03,  2.852726719453278E+00,  4.631951420280291E-01,  6.917589631856646E+00,
2460342.590972222, A.D. 2024-Feb-02 02:11:00.0000,  6.033042600467034E+03, -3.260311534772761E+03, -1.787571558640139E+03,  2.452576817875038E+00,  6.837082921495374E-01,  7.052333046363592E+00,
2460342.591666667, A.D. 2024-Feb-02 02:12:00.0000,  6.167936931855794E+03, -3.212738567244231E+03, -1.361098654525367E+03,  2.042358263065461E+00,  9.015353986038213E-01,  7.158636848888463E+00,
2460342.592361111, A.D. 2024-Feb-02 02:13:00.0000,  6.277957396514910E+03, -3.152198784647806E+03, -9.291124797466862E+02,  1.623726404941878E+00,  1.115789667936205E+00,  7.236043121353036E+00,
2460342.593055556, A.D. 2024-Feb-02 02:14:00.0000,  6.362649840050253E+03, -3.078932851057303E+03, -4.933576641246591E+02,  1.198375086863509E+00,  1.325597047319712E+00,  7.284212039512590E+00,
2460342.593750000, A.D. 2024-Feb-02 02:15:00.0000,  6.421662712326946E+03, -2.993233393142108E+03, -5.559562962405107E+01,  7.680295057206072E-01,  1.530100092536505E+00,  7.302924011453276E+00,
2460342.594444444, A.D. 2024-Feb-02 02:16:00.0000,  6.454748728245644E+03, -2.895443888656021E+03,  3.824026724691735E+02,  3.344388188048196E-01,  1.728461802818653E+00,  7.292081235346665E+00,
2460342.595138889, A.D. 2024-Feb-02 02:17:00.0000,  6.461766078685562E+03, -2.785957326607952E+03,  8.188640998412575E+02, -1.006314553855870E-01,  1.919869393705036E+00,  7.251708649584891E+00,
2460342.595833333, A.D. 2024-Feb-02 02:18:00.0000,  6.442679180746397E+03, -2.665214643683191E+03,  1.252020695858412E+03, -5.354071908666064E-01,  2.103537978794148E+00,  7.181954255203950E+00,
2460342.596527778, A.D. 2024-Feb-02 02:19:00.0000,  6.397558959612357E+03, -2.533702943223063E+03,  1.680117066635815E+03, -9.681135074668155E-01,  2.278714131609365E+00,  7.083088797909863E+00,
2460342.597222222, A.D. 2024-Feb-02 02:20:00.0000,  6.326582657727939E+03, -2.391953504772189E+03,  2.101417719875323E+03, -1.396982666432850E+00,  2.444679299742603E+00,  6.955504804844867E+00,
2460342.597916667, A.D. 2024-Feb-02 02:21:00.0000,  6.230033170448868E+03, -2.240539593832013E+03,  2.514214326813437E+03, -1.820261949910533E+00,  2.600753044980690E+00,  6.799714979249285E+00,
2460342.598611111, A.D. 2024-Feb-02 02:22:00.0000,  6.108297910842593E+03, -2.080074082979459E+03,  2.916832869038924E+03, -2.236221465911968E+00,  2.746296085206521E+00,  6.616349964158603E+00,
2460342.599305556, A.D. 2024-Feb-02 02:23:00.0000,  5.961867209788090E+03, -1.911206896892596E+03,  3.307640632827764E+03, -2.643161821615580E+00,  2.880713116441695E+00,  6.406155493998456E+00,
2460342.600000000, A.D. 2024-Feb-02 02:24:00.0000,  5.791332260893367E+03, -1.734622295039675E+03,  3.685053014986723E+03, -3.039421610242070E+00,  3.003455396384984E+00,  6.169988960181118E+00,
2460342.600694444, A.D. 2024-Feb-02 02:25:00.0000,  5.597382622944217E+03, -1.551036006815932E+03,  4.047540105953519E+03, -3.423384660214967E+00,  3.114023074108440E+00,  5.908815423365386E+00,
2460342.601388889, A.D. 2024-Feb-02 02:26:00.0000,  5.380803295556373E+03, -1.361192234732375E+03,  4.393633018033648E+03, -3.793486999741896E+00,  3.211967254102685E+00,  5.623703110736305E+00,
2460342.602083333, A.D. 2024-Feb-02 02:27:00.0000,  5.142471386373598E+03, -1.165860541867570E+03,  4.721929929096934E+03, -4.148223495183458E+00,  3.296891786504629E+00,  5.315818441346609E+00,
2460342.602777778, A.D. 2024-Feb-02 02:28:00.0000,  4.883352390489380E+03, -9.658326401772842E+02,  5.031101814755008E+03, -4.486154127445401E+00,  3.368454778986725E+00,  4.986420626121872E+00,
2460342.603472222, A.D. 2024-Feb-02 02:29:00.0000,  4.604496104740003E+03, -7.619190964263012E+02,  5.319897844916744E+03, -4.805909876932000E+00,  3.426369829325421E+00,  4.636855891498078E+00,
2460342.604166667, A.D. 2024-Feb-02 02:30:00.0000,  4.307032201098861E+03, -5.549459724668479E+02,  5.587150423604174E+03, -5.106198194133366E+00,  3.470406980994854E+00,  4.268551376800448E+00,
2460342.604861111, A.D. 2024-Feb-02 02:31:00.0000,  3.992165484588609E+03, -3.457514163564033E+02,  5.831779853930603E+03, -5.385808039470076E+00,  3.500393407154393E+00,  3.883008755400901E+00,
2460342.605555556, A.D. 2024-Feb-02 02:32:00.0000,  3.661170861924302E+03, -1.351822204043860E+02,  6.052798613124161E+03, -5.643614482376335E+00,  3.516213831032337E+00,  3.481797628465219E+00,
2460342.606250000, A.D. 2024-Feb-02 02:33:00.0000,  3.315388047523837E+03,  7.590963831197905E+01,  6.249315225356087E+03, -5.878582855567633E+00,  3.517810692885820E+00,  3.066548737816754E+00,
2460342.606944445, A.D. 2024-Feb-02 02:34:00.0000,  2.956216033600670E+03,  2.866704600890848E+02,  6.420537722844639E+03, -6.089772465830209E+00,  3.505184075388944E+00,  2.638947041234454E+00,
2460342.607638889, A.D. 2024-Feb-02 02:35:00.0000,  2.585107350828484E+03,  4.962482732731517E+02,  6.565776688198985E+03, -6.276339867328843E+00,  3.478391400438142E+00,  2.200724689537582E+00,
2460342.608333333, A.D. 2024-Feb-02 02:36:00.0000,  2.203562145583840E+03,  7.037962601539944E+02,  6.684447873205027E+03, -6.437541707233839E+00,  3.437546910955718E+00,  1.753653940274021E+00,
2460342.609027778, A.D. 2024-Feb-02 02:37:00.0000,  1.813122099087094E+03,  9.084761455834198E+02,  6.776074391206064E+03, -6.572737156323375E+00,  3.382820951332522E+00,  1.299540037935422E+00,
2460342.609722222, A.D. 2024-Feb-02 02:38:00.0000,  1.415364212935243E+03,  1.109461536637456E+03,  6.840288481880385E+03, -6.681389939073009E+00,  3.314439059709937E+00,  8.402140855900273E-01,
2460342.610416667, A.D. 2024-Feb-02 02:39:00.0000,  1.011894484606435E+03,  1.305941202415862E+03,  6.876832848565246E+03, -6.763069978589347E+00,  3.232680884411324E+00,  3.775259278642191E-01,
2460342.611111111, A.D. 2024-Feb-02 02:40:00.0000,  6.043414955869841E+02,  1.497122283777345E+03,  6.885561569329443E+03, -6.817454671604738E+00,  3.137878935562833E+00, -8.666293945824588E-02,
2460342.611805555, A.D. 2024-Feb-02 02:41:00.0000,  1.943499338737133E+02,  1.682233423430658E+03,  6.866440583782141E+03, -6.844329807696324E+00,  3.030417181373546E+00, -5.504864221316693E-01,
2460342.612500000, A.D. 2024-Feb-02 02:42:00.0000, -2.164259282001473E+02,  1.860527807318996E+03,  6.819547758156023E+03, -6.843590145026969E+00,  2.910729496771084E+00, -1.012080834866556E+00,
2460342.613194444, A.D. 2024-Feb-02 02:43:00.0000, -6.263287805507214E+02,  2.031286108646991E+03,  6.745072531562000E+03, -6.815239652365076E+00,  2.779297970205817E+00, -1.469591858624713E+00,
2460342.613888889, A.D. 2024-Feb-02 02:44:00.0000, -1.033704826540773E+03,  2.193819326176092E+03,  6.643315146541289E+03, -6.759391424089491E+00,  2.636651072567501E+00, -1.921181444704665E+00,
2460342.614583333, A.D. 2024-Feb-02 02:45:00.0000, -1.436910319360608E+03,  2.347471508623500E+03,  6.514685467175690E+03, -6.676267271505655E+00,  2.483361690360022E+00, -2.365034663424794E+00,
2460342.615277778, A.D. 2024-Feb-02 02:46:00.0000, -1.834318064202424E+03,  2.491622357052274E+03,  6.359701388144102E+03, -6.566196990282885E+00,  2.320045023715853E+00, -2.799366494956890E+00,
2460342.615972222, A.D. 2024-Feb-02 02:47:00.0000, -2.224323866719386E+03,  2.625689697132902E+03,  6.178986838290209E+03, -6.429617300392643E+00,  2.147356348547251E+00, -3.222428558680783E+00,
2460342.616666667, A.D. 2024-Feb-02 02:48:00.0000, -2.605352908002982E+03,  2.749131813102110E+03,  5.973269382509731E+03, -6.267070451736991E+00,  1.965988641182238E+00, -3.632515775382815E+00,
2460342.617361111, A.D. 2024-Feb-02 02:49:00.0000, -2.975866025744517E+03,  2.861449635097632E+03,  5.743377426206950E+03, -6.079202485952706E+00,  1.776670063361864E+00, -4.027972953596374E+00,
2460342.618055556, A.D. 2024-Feb-02 02:50:00.0000, -3.334365880639740E+03,  2.962188771426281E+03,  5.490237027180205E+03, -5.866761142777515E+00,  1.580161305434996E+00, -4.407201287778783E+00,
2460342.618750000, A.D. 2024-Feb-02 02:51:00.0000, -3.679402986334730E+03,  3.050941377194797E+03,  5.214868320658310E+03, -5.630593398045888E+00,  1.377252786058554E+00, -4.768664751828227E+00,
2460342.619444444, A.D. 2024-Feb-02 02:52:00.0000, -4.009581580407789E+03,  3.127347850653653E+03,  4.918381564333845E+03, -5.371642619945538E+00,  1.168761707677549E+00, -5.110896366926808E+00,
2460342.620138889, A.D. 2024-Feb-02 02:53:00.0000, -4.323565313082138E+03,  3.191098348597715E+03,  4.601972811641264E+03, -5.090945330692169E+00,  9.555289685049180E-01, -5.432504318047453E+00,
2460342.620833333, A.D. 2024-Feb-02 02:54:00.0000, -4.620082729623437E+03,  3.241934112262197E+03,  4.266919223212037E+03, -4.789627562311199E+00,  7.384159336109848E-01, -5.732177888897100E+00,
2460342.621527778, A.D. 2024-Feb-02 02:55:00.0000, -4.897932521761973E+03,  3.279648595373886E+03,  3.914574028388508E+03, -4.468900797747165E+00,  5.183010700061996E-01, -6.008693180811433E+00,
2460342.622222222, A.D. 2024-Feb-02 02:56:00.0000, -5.155988523045024E+03,  3.304088386386422E+03,  3.546361150873801E+03, -4.130057492017002E+00,  2.960764531884719E-01, -6.260918577370633E+00,
2460342.622916667, A.D. 2024-Feb-02 02:57:00.0000, -5.393204422831884E+03,  3.315153917461109E+03,  3.163769514993661E+03, -3.774466172498299E+00,  7.264415543722880E-02, -6.487819913471683E+00,
2460342.623611111, A.D. 2024-Feb-02 02:58:00.0000, -5.608618173738485E+03,  3.312799953462050E+03,  2.768347051603024E+03, -3.403566122582743E+00, -1.510874709259831E-01, -6.688465305436826E+00,
2460342.624305556, A.D. 2024-Feb-02 02:59:00.0000, -5.801356067763545E+03,  3.297035855119751E+03,  2.361694425326181E+03, -3.018861658679379E+00, -3.742075991322298E-01, -6.862029597601540E+00,
2460342.625000000, A.D. 2024-Feb-02 03:00:00.0000, -5.970636457115314E+03,  3.267925611579942E+03,  1.945458507509270E+03, -2.621916016744664E+00, -5.958068033661985E-01, -7.007798380812663E+00,
2460342.625694444, A.D. 2024-Feb-02 03:01:00.0000, -6.115773096927953E+03,  3.225587638783714E+03,  1.521325621916466E+03, -2.214344870950595E+00, -8.149809822495468E-01, -7.125171539441483E+00,
2460342.626388889, A.D. 2024-Feb-02 03:02:00.0000, -6.236178088615616E+03,  3.170194341507620E+03,  1.091014592747258E+03, -1.797809513572186E+00, -1.030835306302987E+00, -7.213666285897841E+00,
2460342.627083333, A.D. 2024-Feb-02 03:03:00.0000, -6.331364404557998E+03,  3.101971438406069E+03,  6.562696269146822E+02, -1.374009731463075E+00, -1.242488163295990E+00, -7.272919645197929E+00,
2460342.627777778, A.D. 2024-Feb-02 03:04:00.0000, -6.400947977123649E+03,  3.021197051017211E+03,  2.188530646364302E+02, -9.446764203848671E-01, -1.449075073875326E+00, -7.302690356822872E+00,
2460342.628472222, A.D. 2024-Feb-02 03:05:00.0000, -6.444649337687155E+03,  2.928200559387010E+03, -2.194619658109340E+02, -5.115639837622252E-01, -1.649752548881936E+00, -7.302860166800823E+00,
2460342.629166667, A.D. 2024-Feb-02 03:06:00.0000, -6.462294794241868E+03,  2.823361228700207E+03, -6.568989519002514E+02, -7.644256696630722E-02, -1.843701859367213E+00, -7.273434489507963E+00,
2460342.629861111, A.D. 2024-Feb-02 03:07:00.0000, -6.453817139398458E+03,  2.707106613045255E+03, -1.091685420941432E+03,  3.589098181683684E-01, -2.030132690530698E+00, -7.214542425937386E+00,
2460342.630555556, A.D. 2024-Feb-02 03:08:00.0000, -6.419255883931516E+03,  2.579910744146163E+03, -1.522060345611904E+03,  7.927152213446726E-01, -2.208286651629090E+00, -7.126436132928011E+00,
2460342.631250000, A.D. 2024-Feb-02 03:09:00.0000, -6.358757014524206E+03,  2.442292114530374E+03, -1.946281492014199E+03,  1.223203675675509E+00, -2.377440615335604E+00, -7.009489545859112E+00,
2460342.631944444, A.D. 2024-Feb-02 03:10:00.0000, -6.272572277894096E+03,  2.294811466134025E+03, -2.362632671749981E+03,  1.648621054585819E+00, -2.536909862024574E+00, -6.864196465369937E+00,
2460342.632638889, A.D. 2024-Feb-02 03:11:00.0000, -6.161057996988296E+03,  2.138069396740259E+03, -2.769430860384664E+03,  2.067236805918677E+00, -2.686051006964668E+00, -6.691168026527086E+00,
2460342.633333333, A.D. 2024-Feb-02 03:12:00.0000, -6.024673428341783E+03,  1.972703797876864E+03, -3.165033146018617E+03,  2.477351507618494E+00, -2.824264691352470E+00, -6.491129576310241E+00,
2460342.634027778, A.D. 2024-Feb-02 03:13:00.0000, -5.863978672928933E+03,  1.799387138839203E+03, -3.547843473453807E+03,  2.877304192682670E+00, -2.950998021422784E+00, -6.264916992107668E+00,
2460342.634722222, A.D. 2024-Feb-02 03:14:00.0000, -5.679632155842552E+03,  1.618823612338795E+03, -3.916319151597597E+03,  3.265479395399574E+00, -3.065746743433150E+00, -6.013472479919987E+00,
2460342.635416667, A.D. 2024-Feb-02 03:15:00.0000, -5.472387692850075E+03,  1.431746157892213E+03, -4.268977094229374E+03,  3.640313876093516E+00, -3.168057146034178E+00, -5.737839896001637E+00,
2460342.636111111, A.D. 2024-Feb-02 03:16:00.0000, -5.243091164256516E+03,  1.238913379455444E+03, -4.604399767004375E+03,  4.000302987508222E+00, -3.257527685294362E+00, -5.439159639599305E+00,
2460342.636805556, A.D. 2024-Feb-02 03:17:00.0000, -4.992676818511198E+03,  1.041106373975374E+03, -4.921240816516281E+03,  4.344006652395141E+00, -3.333810331339147E+00, -5.118663167184189E+00,
2460342.637500000, A.D. 2024-Feb-02 03:18:00.0000, -4.722163229608020E+03,  8.391254874819615E+02, -5.218230360308395E+03,  4.670054928625590E+00, -3.396611639081941E+00, -4.777667180075976E+00,
2460342.638194445, A.D. 2024-Feb-02 03:19:00.0000, -4.432648933530996E+03,  6.337870150929643E+02, -5.494179919844127E+03,  4.977153145013252E+00, -3.445693548772916E+00, -4.417567537608997E+00,
2460342.638888889, A.D. 2024-Feb-02 03:20:00.0000, -4.125307769792869E+03,  4.259198608698744E+02, -5.747986981541463E+03,  5.264086597799333E+00, -3.480873924979294E+00, -4.039832947035570E+00,
2460342.639583333, A.D. 2024-Feb-02 03:21:00.0000, -3.801383954513858E+03,  2.163621728706216E+02, -5.978639173977960E+03,  5.529724804218930E+00, -3.502026845065798E+00, -3.645998479269306E+00,
2460342.640277778, A.D. 2024-Feb-02 03:22:00.0000, -3.462186911516868E+03,  5.957968021092256E+00, -6.185218052215198E+03,  5.773025315541346E+00, -3.509082650205789E+00, -3.237658956455987E+00,
2460342.640972222, A.D. 2024-Feb-02 03:23:00.0000, -3.109085887607549E+03, -2.044462393966119E+02, -6.366902482820946E+03,  5.993037097292291E+00, -3.502027773382745E+00, -2.816462253363814E+00,
2460342.641666667, A.D. 2024-Feb-02 03:24:00.0000, -2.743504377609096E+03, -4.140047927329290E+02, -6.522971625533851E+03,  6.188903488877165E+00, -3.480904359714383E+00, -2.384102549882262E+00,
2460342.642361111, A.D. 2024-Feb-02 03:25:00.0000, -2.366914383881995E+03, -6.218762194560964E+02, -6.652807509585793E+03,  6.359864758419426E+00, -3.445809694747346E+00, -1.942313566699119E+00,
2460342.643055555, A.D. 2024-Feb-02 03:26:00.0000, -1.980830534035914E+03, -8.272265180818240E+02, -6.755897204446146E+03,  6.505260271227905E+00, -3.396895456143414E+00, -1.492861810695371E+00,
2460342.643750000, A.D. 2024-Feb-02 03:27:00.0000, -1.586804079396394E+03, -1.029232395393201E+03, -6.831834586167923E+03,  6.624530291866744E+00, -3.334366803445676E+00, -1.037539850971992E+00,
2460342.644444444, A.D. 2024-Feb-02 03:28:00.0000, -1.186416795583132E+03, -1.227084444637565E+03, -6.880321701600548E+03,  6.717217440317059E+00, -3.258481319426018E+00, -5.781596409111200E-01,
2460342.645138889, A.D. 2024-Feb-02 03:29:00.0000, -7.812748053518761E+02, -1.419990256144982E+03, -6.901169733500089E+03,  6.782967822220426E+00, -3.169547814941188E+00, -1.165458964832562E-01,
2460342.645833333, A.D. 2024-Feb-02 03:30:00.0000, -3.730023427056751E+02, -1.607177452467842E+03, -6.894299570040836E+03,  6.821531851747462E+00, -3.067925007343868E+00,  3.454704636696375E-01,
2460342.646527778, A.D. 2024-Feb-02 03:31:00.0000,  3.676452375662947E+01, -1.787896640679078E+03, -6.859741982446767E+03,  6.832764783339416E+00, -2.954020080395610E+00,  8.060588148525007E-01,
2460342.647222222, A.D. 2024-Feb-02 03:32:00.0000,  4.463841911301952E+02, -1.961424274860296E+03, -6.797637414467839E+03,  6.816626965555082E+00, -2.828287131418381E+00,  1.263395261260708E+00,
2460342.647916667, A.D. 2024-Feb-02 03:33:00.0000,  8.542158298021011E+02, -2.127065422136114E+03, -6.708235387253604E+03,  6.773183826673499E+00, -2.691225509147684E+00,  1.715669013252862E+00,
2460342.648611111, A.D. 2024-Feb-02 03:34:00.0000,  1.258625682249331E+03, -2.284156425655036E+03, -6.591893522942734E+03,  6.702605597726296E+00, -2.543378043654419E+00,  2.161088711940748E+00,
2460342.649305556, A.D. 2024-Feb-02 03:35:00.0000,  1.657993337461952E+03, -2.432067458075252E+03, -6.449076189937284E+03,  6.605166774441147E+00, -2.385329167618149E+00,  2.597888706642699E+00,
2460342.650000000, A.D. 2024-Feb-02 03:36:00.0000,  2.050717965020741E+03, -2.570204958876638E+03, -6.280352772615190E+03,  6.481245315404443E+00, -2.217702926624363E+00,  3.024335289501400E+00,
2460342.650694444, A.D. 2024-Feb-02 03:37:00.0000,  2.435224492967548E+03, -2.698013948792459E+03, -6.086395567925427E+03,  6.331321569667427E+00, -2.041160874636448E+00,  3.438732890145507E+00,
2460342.651388889, A.D. 2024-Feb-02 03:38:00.0000,  2.809969712710780E+03, -2.814980214254823E+03, -5.867977311361919E+03,  6.155976923434149E+00, -1.856399849963186E+00,  3.839430230066569E+00,
2460342.652083333, A.D. 2024-Feb-02 03:39:00.0000,  3.173448293791978E+03, -2.920632354563945E+03, -5.625968334839145E+03,  5.955892152284180E+00, -1.664149626417120E+00,  4.224826433102459E+00,
2460342.652777778, A.D. 2024-Feb-02 03:40:00.0000,  3.524198690316662E+03, -3.014543684124120E+03, -5.361333359395644E+03,  5.731845462982508E+00, -1.465170434397934E+00,  4.593377083975441E+00,
2460342.653472222, A.D. 2024-Feb-02 03:41:00.0000,  3.860808919900042E+03, -3.096333981808408E+03, -5.075127926262409E+03,  5.484710207311243E+00, -1.260250347114251E+00,  4.943600222086749E+00,
2460342.654166667, A.D. 2024-Feb-02 03:42:00.0000,  4.181922194907220E+03, -3.165671079258645E+03, -4.768494470754651E+03,  5.215452249677533E+00, -1.050202528168051E+00,  5.274082252645568E+00,
2460342.654861111, A.D. 2024-Feb-02 03:43:00.0000,  4.486242384692086E+03, -3.222272279749135E+03, -4.442658044672136E+03,  4.925126970564595E+00, -8.358623382258727E-01,  5.583483751972132E+00,
2460342.655555556, A.D. 2024-Feb-02 03:44:00.0000,  4.772539286510418E+03, -3.265905599165903E+03, -4.098921694430391E+03,  4.614875889237629E+00, -6.180843004558132E-01,  5.870545138662763E+00,
2460342.656250000, A.D. 2024-Feb-02 03:45:00.0000,  5.039653681864316E+03, -3.296390820705098E+03, -3.738661503979970E+03,  4.285922891489403E+00, -3.977389267627047E-01,  6.134092177451147E+00,
2460342.656944444, A.D. 2024-Feb-02 03:46:00.0000,  5.286502154286523E+03, -3.313600355095469E+03, -3.363321313680739E+03,  3.939570051573416E+00, -1.757094095358491E-01,  6.373041278246840E+00,
2460342.657638889, A.D. 2024-Feb-02 03:47:00.0000,  5.512081644050547E+03, -3.317459898518062E+03, -2.974407128648522E+03,  3.577193041752083E+00,  4.711181344896476E-02,  6.586404549167259E+00,
2460342.658333333, A.D. 2024-Feb-02 03:48:00.0000,  5.715473715048057E+03, -3.307948880943256E+03, -2.573481232637034E+03,  3.200236127974723E+00,  2.698266102521347E-01,  6.773294559571084E+00,
